cell_type,n_neurons,entropy,mean_null_entropy,std_null_entropy,z_score,p_value,q_value,dominant_nt,dominant_frac,n_nt_types,nt_distribution
CB1876,19,-0.0,1.0744224826657278,0.27801642823443873,-3.864600698199445,1.0,1.0,ACH,1.0,1,"{""ACH"": 19}"
PEG,20,-0.0,1.083417481046004,0.27952817410540876,-3.87587936176141,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
FB5V,19,-0.0,1.0851469999621728,0.2794304405914998,-3.8834244317302296,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 19}"
ORN_DA2,30,0.21084230031853213,1.1164717735424134,0.23258123593979013,-3.8938200219140966,1.0,1.0,ACH,0.9666666666666667,2,"{""ACH"": 29, ""SER"": 1}"
vDeltaD,22,-0.0,1.0827547114308695,0.27491134543714374,-3.938559573484146,1.0,1.0,ACH,1.0,1,"{""ACH"": 22}"
PEN_b/PEN2,20,-0.0,1.089492480346161,0.2761165599142646,-3.9457701511436083,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
PFNv,21,-0.0,1.1019085604106238,0.2788775087873737,-3.9512277816952195,1.0,1.0,ACH,1.0,1,"{""ACH"": 21}"
Sm26,20,-0.0,1.0821406828852,0.2733866130062386,-3.95827970867215,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
MeTu4b,21,-0.0,1.0943743765607383,0.2764492690553805,-3.9586806660773073,1.0,1.0,ACH,1.0,1,"{""ACH"": 21}"
ORN_DC2,20,-0.0,1.0827762303796038,0.27341495190985377,-3.960193920691654,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
JO-FVA,31,0.205592508185083,1.11468410812415,0.22949149148098671,-3.9613303049816335,1.0,1.0,ACH,0.967741935483871,2,"{""ACH"": 30, ""SER"": 1}"
ORN_VA7m,21,-0.0,1.093387992199649,0.2753986673619177,-3.9702007372561576,1.0,1.0,ACH,1.0,1,"{""ACH"": 21}"
TuBu08,22,-0.0,1.086659316558841,0.27163728402949494,-4.000405616045142,1.0,1.0,ACH,1.0,1,"{""ACH"": 22}"
CB4244,20,-0.0,1.0847011569033531,0.271123465635384,-4.000764575509285,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
PAM05,20,-0.0,1.0927994365080496,0.27312323799504584,-4.001122147387077,1.0,1.0,DA,1.0,1,"{""DA"": 20}"
WED057,21,-0.0,1.0913134521324184,0.27249270801859465,-4.004927177933687,1.0,1.0,GABA,1.0,1,"{""GABA"": 21}"
FS1B,21,-0.0,1.0941331832804602,0.27274720342908293,-4.011528512573534,1.0,1.0,ACH,1.0,1,"{""ACH"": 21}"
LHPV5b3,20,-0.0,1.0833256300641636,0.26923266618744907,-4.023752560953785,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
PAM12,23,-0.0,1.0930485213771557,0.2715589317307668,-4.025087720041714,1.0,1.0,DA,1.0,1,"{""DA"": 23}"
SMP568,20,-0.0,1.0898745213669132,0.2701622759145549,-4.034147690226045,1.0,1.0,ACH,1.0,1,"{""ACH"": 20}"
Li07,22,-0.0,1.0819002442693293,0.26717905243009704,-4.049345315169836,1.0,1.0,GABA,1.0,1,"{""GABA"": 22}"
LC14a2,23,-0.0,1.0959898547948774,0.2694334963142266,-4.067756495713065,1.0,1.0,ACH,1.0,1,"{""ACH"": 23}"
LC45,24,-0.0,1.0969283822008435,0.2682276020759485,-4.089543259944772,1.0,1.0,ACH,1.0,1,"{""ACH"": 24}"
LT57,22,-0.0,1.0945478092008836,0.2675985996967723,-4.090259853531236,1.0,1.0,ACH,1.0,1,"{""ACH"": 22}"
LCe01a,21,-0.0,1.0834529474339223,0.2625810016043975,-4.126166557420038,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 21}"
s-CPDN3E,24,-0.0,1.0944657114028928,0.2652193768344161,-4.126643100010745,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 24}"
LPi10,37,0.30337483608641397,1.1272969762755722,0.19873122972034887,-4.145911748991677,1.0,1.0,GLUT,0.9459459459459459,2,"{""GLUT"": 35, ""GABA"": 2}"
ORN_DC4,22,-0.0,1.1063440533369893,0.2666572211407703,-4.148937158363854,1.0,1.0,ACH,1.0,1,"{""ACH"": 22}"
PLP115_b,22,-0.0,1.094820712145153,0.2638112878869699,-4.150014659775398,1.0,1.0,ACH,1.0,1,"{""ACH"": 22}"
LT51,22,-0.0,1.1050210362605963,0.26576065511031927,-4.1579557207288405,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 22}"
PAM04,23,-0.0,1.0884385834839148,0.26160946793679696,-4.160547368824106,1.0,1.0,DA,1.0,1,"{""DA"": 23}"
ER3a_a,23,-0.0,1.0866786887909117,0.26102116640751266,-4.163182257389664,1.0,1.0,GABA,1.0,1,"{""GABA"": 23}"
aPhM1,23,-0.0,1.100195157398707,0.2628496588399819,-4.18564422816499,1.0,1.0,ACH,1.0,1,"{""ACH"": 23}"
BM_MaPa,23,-0.0,1.0964850740824,0.26102840384562687,-4.200635095370177,1.0,1.0,ACH,1.0,1,"{""ACH"": 23}"
SMP018,21,-0.0,1.0900558979839077,0.259368095692081,-4.202737021588076,1.0,1.0,ACH,1.0,1,"{""ACH"": 21}"
LPi02,74,0.5713549744279549,1.1586064402161087,0.13917294564262406,-4.219580630966384,1.0,1.0,GLUT,0.8648648648648649,2,"{""GLUT"": 64, ""GABA"": 10}"
ORN_VC4,23,-0.0,1.0881594577374156,0.25738523858516793,-4.227746174252131,1.0,1.0,ACH,1.0,1,"{""ACH"": 23}"
FS4C,25,-0.0,1.095361647417045,0.25879511142764594,-4.2325438118767815,1.0,1.0,ACH,1.0,1,"{""ACH"": 25}"
ER4d,24,-0.0,1.1031790411976778,0.2605268781393653,-4.234415462528773,1.0,1.0,GABA,1.0,1,"{""GABA"": 24}"
Sm31,23,-0.0,1.1025372422577342,0.2599070763208763,-4.242043956112079,1.0,1.0,GABA,1.0,1,"{""GABA"": 23}"
ORN_DP1l,24,-0.0,1.0985455780042104,0.2569461262058276,-4.275392644465154,1.0,1.0,ACH,1.0,1,"{""ACH"": 24}"
CB1964,21,-0.0,1.0962369928939735,0.25585401214337755,-4.284619122093951,1.0,1.0,ACH,1.0,1,"{""ACH"": 21}"
ORN_VC1,26,-0.0,1.1037296236520147,0.2575440303129415,-4.285595835053424,1.0,1.0,ACH,1.0,1,"{""ACH"": 26}"
ORN_VC5,25,-0.0,1.0923424126205585,0.2534495019011864,-4.30990159549193,1.0,1.0,ACH,1.0,1,"{""ACH"": 25}"
FS4B,25,-0.0,1.1115169876225415,0.2577828509816846,-4.311834489337363,1.0,1.0,ACH,1.0,1,"{""ACH"": 25}"
PFL3,24,-0.0,1.1121770974293568,0.25632826995827934,-4.338878023911985,1.0,1.0,ACH,1.0,1,"{""ACH"": 24}"
MLt8,23,-0.0,1.0974070735324353,0.2528377031647977,-4.340361662030895,1.0,1.0,ACH,1.0,1,"{""ACH"": 23}"
Li04,26,-0.0,1.101952754341156,0.2537067214921375,-4.343411746682108,1.0,1.0,GABA,1.0,1,"{""GABA"": 26}"
LMt4,39,0.29181825659888583,1.1350743375933199,0.19413948017169083,-4.343557942200551,1.0,1.0,GLUT,0.9487179487179487,2,"{""GLUT"": 37, ""GABA"": 2}"
FC2C,33,0.19590927087360493,1.1262555373067382,0.21343615065630353,-4.358897326307533,1.0,1.0,ACH,0.9696969696969697,2,"{""ACH"": 32, ""SER"": 1}"
ORN_VM5v,23,-0.0,1.117635757443742,0.25556065574356424,-4.373270033260538,1.0,1.0,ACH,1.0,1,"{""ACH"": 23}"
CB1078,25,-0.0,1.0938595080735154,0.24957574561730225,-4.382875849445852,1.0,1.0,ACH,1.0,1,"{""ACH"": 25}"
FS4A,45,0.3067556640587811,1.146124216250023,0.19141998169768104,-4.384957854174794,1.0,1.0,ACH,0.9555555555555556,3,"{""ACH"": 43, ""SER"": 1, ""GLUT"": 1}"
PS008,24,-0.0,1.1022556370447765,0.25108062586568364,-4.390046556736048,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 24}"
TuBu03,26,-0.0,1.0987691219095808,0.24942684159936387,-4.405175942028137,1.0,1.0,ACH,1.0,1,"{""ACH"": 26}"
LPi11,35,0.18717625687320816,1.1257318355289994,0.2106728514269163,-4.45503809484148,1.0,1.0,GABA,0.9714285714285714,2,"{""GABA"": 34, ""GLUT"": 1}"
SA_DLV,23,-0.0,1.1047866722270343,0.24640096527328742,-4.483694578881608,1.0,1.0,ACH,1.0,1,"{""ACH"": 23}"
s-CPDN3B,25,-0.0,1.111579810482306,0.24790468687355374,-4.483899939533125,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 25}"
TuBu09,34,0.19143325481419343,1.1204529731647392,0.20632874294177536,-4.502619000653288,1.0,1.0,ACH,0.9705882352941176,2,"{""ACH"": 33, ""GLUT"": 1}"
PVLP133,25,-0.0,1.1061874332205326,0.2456531091321728,-4.503046743956952,1.0,1.0,ACH,1.0,1,"{""ACH"": 25}"
ER3w,25,-0.0,1.121792606508538,0.24781564235895598,-4.526722348235161,1.0,1.0,GABA,1.0,1,"{""GABA"": 25}"
hDeltaK,26,-0.0,1.0970407142796528,0.24233837712624687,-4.526896347532055,1.0,1.0,SER,1.0,1,"{""SER"": 26}"
ORN_VM1,25,-0.0,1.112878392053047,0.24458294383666943,-4.55010629357793,1.0,1.0,ACH,1.0,1,"{""ACH"": 25}"
Sm30,26,-0.0,1.097990044627362,0.2408895581115954,-4.558064090593346,1.0,1.0,GABA,1.0,1,"{""GABA"": 26}"
CB2517,26,-0.0,1.1053619661659104,0.24042578004560297,-4.597518477245868,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 26}"
ER1,27,-0.0,1.126448779066483,0.24483451061704065,-4.600857845683465,1.0,1.0,GABA,1.0,1,"{""GABA"": 27}"
SLP405,34,0.19143325481419343,1.120661301815386,0.20156936305543727,-4.609966678049325,1.0,1.0,ACH,0.9705882352941176,2,"{""ACH"": 33, ""SER"": 1}"
ORN_VL2p,27,-0.0,1.109825014416643,0.24053315799484937,-4.614020884556831,1.0,1.0,ACH,1.0,1,"{""ACH"": 27}"
PVLP008,29,-0.0,1.0959355825359485,0.2358608860069261,-4.646533815292147,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 29}"
ORN_VA3,29,-0.0,1.1157152720646202,0.23895306257569351,-4.669181721457089,1.0,1.0,ACH,1.0,1,"{""ACH"": 29}"
MTe05,25,-0.0,1.1208643765727302,0.2397395507928017,-4.675341940310271,1.0,1.0,ACH,1.0,1,"{""ACH"": 25}"
LT52,29,-0.0,1.124869420211911,0.23871221776825996,-4.712240666725847,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 29}"
HRN_VP4,29,-0.0,1.105508306753789,0.2331012615452531,-4.742609711441528,1.0,1.0,ACH,1.0,1,"{""ACH"": 29}"
Li14,26,-0.0,1.1261522302136413,0.23653668687567686,-4.761004498238974,1.0,1.0,GABA,1.0,1,"{""GABA"": 26}"
ORN_VM6v,26,-0.0,1.1091836006536617,0.23206900604907266,-4.779542169535198,1.0,1.0,ACH,1.0,1,"{""ACH"": 26}"
ORN_VM7v,26,-0.0,1.1215378454384182,0.2337890477264047,-4.79722149666701,1.0,1.0,ACH,1.0,1,"{""ACH"": 26}"
AN_AVLP_53,27,-0.0,1.1109449585053135,0.23084064675772964,-4.812605466624191,1.0,1.0,ACH,1.0,1,"{""ACH"": 27}"
LC14a1,30,-0.0,1.121936094663999,0.22976048027605042,-4.883068199178666,1.0,1.0,ACH,1.0,1,"{""ACH"": 30}"
LC33,29,-0.0,1.1215837175929317,0.22948146610050532,-4.887469723161499,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 29}"
FC1D,29,-0.0,1.1168156497235362,0.22767306670917725,-4.905348119855226,1.0,1.0,ACH,1.0,1,"{""ACH"": 29}"
LC24,73,0.409855370318405,1.154752546505286,0.15180321497185387,-4.9069920971370315,1.0,1.0,ACH,0.9178082191780822,2,"{""ACH"": 67, ""GLUT"": 6}"
PAM06,30,-0.0,1.1301950980027173,0.22990012678456523,-4.916026423342517,1.0,1.0,DA,1.0,1,"{""DA"": 30}"
Mi13,545,0.9242909795281409,1.1985641909167994,0.05572036103125885,-4.922315762361852,1.0,1.0,GABA,0.6605504587155964,2,"{""GABA"": 360, ""GLUT"": 185}"
s-CPDN3C,32,-0.0,1.1248735246916535,0.22807362667366823,-4.93206312846133,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 32}"
IbSpsP,30,-0.0,1.1148218418166382,0.22457708665603074,-4.964094326880881,1.0,1.0,ACH,1.0,1,"{""ACH"": 30}"
PAM01,28,-0.0,1.1243523853873383,0.22551933957046966,-4.985614038817295,1.0,1.0,DA,1.0,1,"{""DA"": 28}"
ORN_DM4,29,-0.0,1.116443374650941,0.2238474363784418,-4.987519145689278,1.0,1.0,ACH,1.0,1,"{""ACH"": 29}"
ORN_DM3,41,0.1654270339962668,1.1300262927038895,0.19296214392129973,-4.9989041327248,1.0,1.0,SER,0.975609756097561,2,"{""SER"": 40, ""ACH"": 1}"
Li18,32,-0.0,1.122668625632985,0.22432790969497923,-5.004587379071503,1.0,1.0,GABA,1.0,1,"{""GABA"": 32}"
ORN_VM7d,33,-0.0,1.119684402683434,0.22248917391707407,-5.0325343160326605,1.0,1.0,ACH,1.0,1,"{""ACH"": 33}"
PVLP004,29,-0.0,1.119413243058908,0.22176953233514854,-5.047642168299287,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 29}"
LHPV5c1,29,-0.0,1.1268125950291865,0.22318927910880088,-5.048686027969493,1.0,1.0,ACH,1.0,1,"{""ACH"": 29}"
ORN_VC3,31,-0.0,1.1156899341543218,0.22060084532444668,-5.057505253497243,1.0,1.0,ACH,1.0,1,"{""ACH"": 31}"
ORN_VA4,31,-0.0,1.1311476943915733,0.222147489383926,-5.091877011658093,1.0,1.0,ACH,1.0,1,"{""ACH"": 31}"
AN_GNG_165,33,-0.0,1.1307816195549258,0.2185363602845212,-5.1743408652121605,1.0,1.0,ACH,1.0,1,"{""ACH"": 33}"
ORN_DP1m,32,-0.0,1.1260445064417046,0.21730990746881762,-5.181744907803082,1.0,1.0,ACH,1.0,1,"{""ACH"": 32}"
vDeltaL,41,0.1654270339962668,1.1350793302192665,0.18700855931808658,-5.185069067206164,1.0,1.0,ACH,0.975609756097561,2,"{""ACH"": 40, ""SER"": 1}"
ORN_D,31,-0.0,1.125418746326546,0.21698802779240647,-5.186547653233844,1.0,1.0,ACH,1.0,1,"{""ACH"": 31}"
s-CPDN3A,35,-0.0,1.1244918543091764,0.21609478097183663,-5.203697420419099,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 35}"
MeTu4d,33,-0.0,1.1250802720548143,0.21523612379563736,-5.22719073459554,1.0,1.0,ACH,1.0,1,"{""ACH"": 33}"
LMt3,33,-0.0,1.1319537929049854,0.21637027378490045,-5.231558721556601,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 33}"
Li15,32,-0.0,1.1213412065211046,0.21278235530559225,-5.269897519983106,1.0,1.0,GABA,1.0,1,"{""GABA"": 32}"
TPMN1,48,0.1460942501201363,1.1454289501768848,0.18933730761378403,-5.278065441255887,1.0,1.0,ACH,0.9791666666666666,2,"{""ACH"": 47, ""GLUT"": 1}"
Pm11,33,-0.0,1.1179284755539753,0.21142355811058125,-5.287624924793211,1.0,1.0,GABA,1.0,1,"{""GABA"": 33}"
ORN_DC3,32,-0.0,1.1338884665643156,0.21438410059829974,-5.289051116196946,1.0,1.0,ACH,1.0,1,"{""ACH"": 32}"
FS3,51,0.27790019762551116,1.1455671240119452,0.16377467473410595,-5.297931000596535,1.0,1.0,ACH,0.9607843137254902,3,"{""ACH"": 49, ""SER"": 1, ""GLUT"": 1}"
LC27,37,-0.0,1.1290555560252862,0.21276350965447607,-5.306622164011353,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
LCe03,37,-0.0,1.1236234351831926,0.2116884074416321,-5.307911986125194,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 37}"
LC20b,45,0.15374218032876188,1.1487352234155899,0.1874063644668957,-5.309280962347402,1.0,1.0,GLUT,0.9777777777777777,2,"{""GLUT"": 44, ""ACH"": 1}"
Li16,36,-0.0,1.1324646010566057,0.21327027151575662,-5.3099974647565364,1.0,1.0,GABA,1.0,1,"{""GABA"": 36}"
FS2,33,-0.0,1.130945659907529,0.21240023840841993,-5.324596941990515,1.0,1.0,ACH,1.0,1,"{""ACH"": 33}"
s-CPDN3D,37,-0.0,1.1310503631208966,0.20997294826160115,-5.386648006255278,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 37}"
FC1A,36,-0.0,1.1263902281843803,0.20762379346520046,-5.425150024403022,1.0,1.0,ACH,1.0,1,"{""ACH"": 36}"
LC20a,37,-0.0,1.1369034062398724,0.20951726373634375,-5.426299417839621,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
LC31a,35,-0.0,1.1276847409378052,0.20676101884378156,-5.454049062264625,1.0,1.0,ACH,1.0,1,"{""ACH"": 35}"
LC36,35,-0.0,1.1279936631035454,0.20662214282352936,-5.459209974736036,1.0,1.0,ACH,1.0,1,"{""ACH"": 35}"
FS1A,36,-0.0,1.1367595026202575,0.20820106277459016,-5.459912103575453,1.0,1.0,ACH,1.0,1,"{""ACH"": 36}"
PFNd,39,-0.0,1.1357053312488519,0.20758102680426627,-5.471142275058399,1.0,1.0,ACH,1.0,1,"{""ACH"": 39}"
Mi2,563,0.8991204715122233,1.1954812383967244,0.0540505616898598,-5.483028438908899,1.0,1.0,GLUT,0.7229129662522202,3,"{""GLUT"": 407, ""GABA"": 152, ""ACH"": 4}"
LC40,37,-0.0,1.1328244931806186,0.20593100598360323,-5.500990430119188,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
Delta7,40,-0.0,1.1370684063917988,0.2066847172924255,-5.5014633945238955,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 40}"
BM_Vib,36,-0.0,1.1268500394979621,0.20468002685659265,-5.505422570065814,1.0,1.0,ACH,1.0,1,"{""ACH"": 36}"
LMa2,37,-0.0,1.1267622208120367,0.2029170355548024,-5.552822205052019,1.0,1.0,GABA,1.0,1,"{""GABA"": 37}"
LPTe01,38,-0.0,1.1269173370910193,0.20207012772443875,-5.576862596077469,1.0,1.0,ACH,1.0,1,"{""ACH"": 38}"
cLP03,39,-0.0,1.1343134025651387,0.2031415151897592,-5.583858137050667,1.0,1.0,GABA,1.0,1,"{""GABA"": 39}"
FC1C,37,-0.0,1.131456566360194,0.20231469890183265,-5.5925573994462985,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
LCe04,37,-0.0,1.131243560888578,0.20113659396135453,-5.624255331210043,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
JO-EDM,37,-0.0,1.1310239508403361,0.200555911904301,-5.639444582316902,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
LC14b,38,-0.0,1.1492622934613768,0.20282399602769055,-5.66630337617682,1.0,1.0,ACH,1.0,1,"{""ACH"": 38}"
Sm21,41,-0.0,1.135324737363487,0.19974924581076375,-5.683749807191054,1.0,1.0,ACH,1.0,1,"{""ACH"": 41}"
BM_vOcci_vPoOr,39,-0.0,1.124590059134735,0.19774365498769617,-5.687110715156491,1.0,1.0,ACH,1.0,1,"{""ACH"": 39}"
Dm6,48,0.1460942501201363,1.1417629446801947,0.1745602368709911,-5.703868832945663,1.0,1.0,GABA,0.9791666666666666,2,"{""GABA"": 47, ""GLUT"": 1}"
LCe01b,38,-0.0,1.1317774043225648,0.19763643823868493,-5.726562441667364,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 38}"
MeTu3a,40,-0.0,1.1302246243533205,0.19697049920070275,-5.738040107222758,1.0,1.0,ACH,1.0,1,"{""ACH"": 40}"
ORN_DL5,40,-0.0,1.1379310622918484,0.19791959837164955,-5.7494612542365,1.0,1.0,ACH,1.0,1,"{""ACH"": 40}"
vDeltaK,39,-0.0,1.1389184648862187,0.19774585158532854,-5.759506233660575,1.0,1.0,ACH,1.0,1,"{""ACH"": 39}"
Pm07,41,-0.0,1.1358595289071354,0.19564792302577072,-5.805630396380543,1.0,1.0,GABA,1.0,1,"{""GABA"": 41}"
LC29,43,-0.0,1.1395512734790285,0.19622921534294896,-5.807245732942669,1.0,1.0,ACH,1.0,1,"{""ACH"": 43}"
Sm23,41,-0.0,1.1377737403683126,0.195743167987401,-5.812584684649353,1.0,1.0,GABA,1.0,1,"{""GABA"": 41}"
BM_Ant,40,-0.0,1.1319221423920147,0.1947218398818877,-5.813020989728753,1.0,1.0,ACH,1.0,1,"{""ACH"": 40}"
vDeltaA_a,52,0.1370994788998177,1.1473441191775244,0.17358664214450611,-5.819829382013772,1.0,1.0,ACH,0.9807692307692307,2,"{""ACH"": 51, ""DA"": 1}"
Sm18,39,-0.0,1.1272285433158118,0.19357602148061276,-5.823182720121703,1.0,1.0,GABA,1.0,1,"{""GABA"": 39}"
claw_tpGRN,53,0.13503620280212764,1.1470053815417491,0.1735809288545752,-5.829956006212189,1.0,1.0,ACH,0.9811320754716981,2,"{""ACH"": 52, ""SER"": 1}"
ER2,41,-0.0,1.1302991661776138,0.19343344433193027,-5.843349220613729,1.0,1.0,GABA,1.0,1,"{""GABA"": 41}"
LCe02,52,0.1370994788998177,1.1557735693543165,0.17320691287776305,-5.881255392926526,1.0,1.0,ACH,0.9807692307692307,2,"{""ACH"": 51, ""GLUT"": 1}"
vDeltaM,54,0.13303964861069895,1.1409640486509733,0.17097016508751353,-5.895323312838551,1.0,1.0,ACH,0.9814814814814815,2,"{""ACH"": 53, ""DA"": 1}"
ORN_DL4,41,-0.0,1.1431783645176992,0.1934577857397222,-5.909187682194035,1.0,1.0,SER,1.0,1,"{""SER"": 41}"
aMe5,55,0.13110652958234503,1.1459600385282145,0.1712808045021067,-5.92508607077092,1.0,1.0,ACH,0.9818181818181818,2,"{""ACH"": 54, ""GABA"": 1}"
Sm15,101,0.38448813823925043,1.167403348907134,0.1308036157710048,-5.985424837479395,1.0,1.0,GLUT,0.9405940594059405,3,"{""GLUT"": 95, ""ACH"": 3, ""GABA"": 3}"
EPG,47,-0.0,1.1536655773152364,0.19266980757776728,-5.987786004559031,1.0,1.0,ACH,1.0,1,"{""ACH"": 47}"
LMa5,70,0.2552421131901918,1.1602562967691517,0.15112626405891202,-5.988463945791496,1.0,1.0,GLUT,0.9571428571428572,2,"{""GLUT"": 67, ""GABA"": 3}"
Sm13,39,-0.0,1.1371352292595782,0.18961906101005452,-5.996945788057045,1.0,1.0,GABA,1.0,1,"{""GABA"": 39}"
PAM08,43,-0.0,1.1413995489058664,0.1902198688840181,-6.000422330234108,1.0,1.0,DA,1.0,1,"{""DA"": 43}"
Dm8a,268,0.728591328781697,1.1891509514801222,0.07661832023890676,-6.011090053427629,1.0,1.0,GLUT,0.8097014925373134,3,"{""GLUT"": 217, ""GABA"": 50, ""OCT"": 1}"
FC3,46,-0.0,1.1479795107942559,0.19030914017535744,-6.032182740862933,1.0,1.0,ACH,1.0,1,"{""ACH"": 46}"
cLP01,48,-0.0,1.1381692916902562,0.18691977447250474,-6.089079097715673,1.0,1.0,GABA,1.0,1,"{""GABA"": 48}"
ORN_DA1,102,0.4305518670104394,1.1805226850663504,0.12270444862543597,-6.112010008253654,1.0,1.0,ACH,0.9117647058823529,2,"{""ACH"": 93, ""SER"": 9}"
ER3d,46,-0.0,1.1479676889901933,0.1874493613727163,-6.124148306419798,1.0,1.0,GABA,1.0,1,"{""GABA"": 46}"
MTe52,42,-0.0,1.144974751047085,0.18677694761752084,-6.130171660111652,1.0,1.0,ACH,1.0,1,"{""ACH"": 42}"
Pm10,46,-0.0,1.154524653066049,0.18731260568217656,-6.163624967264581,1.0,1.0,GABA,1.0,1,"{""GABA"": 46}"
Tm33,104,0.3956193268288006,1.172461763513057,0.12594708714980704,-6.168006376838597,1.0,1.0,GLUT,0.9326923076923077,3,"{""GLUT"": 97, ""GABA"": 6, ""ACH"": 1}"
Li12,42,-0.0,1.1547144586769198,0.18516402881317967,-6.236170524470297,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 42}"
Dm13,49,-0.0,1.1435482215463137,0.18190832479151556,-6.286398507912874,1.0,1.0,GABA,1.0,1,"{""GABA"": 49}"
Li08,44,-0.0,1.1488790374803584,0.1827414427816538,-6.286910183001463,1.0,1.0,GABA,1.0,1,"{""GABA"": 44}"
ORN_DM6,44,-0.0,1.1460221543649372,0.18165115014004124,-6.308917689105896,1.0,1.0,ACH,1.0,1,"{""ACH"": 44}"
LC26,57,0.12741851179235877,1.150257562843964,0.16086456815178427,-6.3583862052611995,1.0,1.0,ACH,0.9824561403508771,2,"{""ACH"": 56, ""GLUT"": 1}"
LPi05,70,0.21574768544463674,1.1666849384374771,0.14937781314383328,-6.3659872438833975,1.0,1.0,GLUT,0.9714285714285714,3,"{""GLUT"": 68, ""ACH"": 1, ""GABA"": 1}"
JO-B,86,0.30912345376202427,1.1689358554073577,0.13501632373029157,-6.368210731043852,1.0,1.0,ACH,0.9534883720930233,3,"{""ACH"": 82, ""SER"": 3, ""GABA"": 1}"
Pm06,51,-0.0,1.1470877190380577,0.1797587217343462,-6.381263217554832,1.0,1.0,GABA,1.0,1,"{""GABA"": 51}"
LC25,62,0.11911602665564835,1.1567965644743003,0.16241732036735584,-6.388977083673243,1.0,1.0,GLUT,0.9838709677419355,2,"{""GLUT"": 61, ""ACH"": 1}"
MLt7,48,-0.0,1.154153307991942,0.17947938567924643,-6.430561947958568,1.0,1.0,ACH,1.0,1,"{""ACH"": 48}"
MTe03,47,-0.0,1.1475347237545668,0.17811318072526058,-6.442727703148696,1.0,1.0,ACH,1.0,1,"{""ACH"": 47}"
Dm18,48,-0.0,1.1445340913166555,0.1759644077020028,-6.5043499777235265,1.0,1.0,GABA,1.0,1,"{""GABA"": 48}"
Li09,52,-0.0,1.1532062153518103,0.17678590260260169,-6.523179724030999,1.0,1.0,GABA,1.0,1,"{""GABA"": 52}"
TmY14,262,0.6792490807223351,1.1911431988106538,0.07798754311344672,-6.563793365610683,1.0,1.0,GLUT,0.8320610687022901,3,"{""GLUT"": 218, ""GABA"": 43, ""ACH"": 1}"
PFNa,54,-0.0,1.1480527946344885,0.17427024392143103,-6.587772925549372,1.0,1.0,ACH,1.0,1,"{""ACH"": 54}"
MTe01b,52,-0.0,1.1535766996645611,0.17472877903516004,-6.602099013308111,1.0,1.0,ACH,1.0,1,"{""ACH"": 52}"
MTe54,54,-0.0,1.151737143234129,0.17331238017076003,-6.645440689807349,1.0,1.0,ACH,1.0,1,"{""ACH"": 54}"
ORN_VM5d,67,0.11190990870168403,1.1543098713758035,0.1558588326055748,-6.68810323577924,1.0,1.0,ACH,0.9850746268656716,2,"{""ACH"": 66, ""SER"": 1}"
LMt1,49,-0.0,1.1506536783665136,0.17201951880655533,-6.689087879966005,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 49}"
LMt2,56,-0.0,1.1500219207699622,0.1709384965112803,-6.727694137020047,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 56}"
MLt6,59,-0.0,1.154930416572449,0.16923436434444158,-6.824443847715389,1.0,1.0,ACH,1.0,1,"{""ACH"": 59}"
LMa1,55,-0.0,1.1517089416370696,0.1682368474420321,-6.845759173143707,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 55}"
Sm09,134,0.3890516114819449,1.1810216217028489,0.11558065327495516,-6.852098407307702,1.0,1.0,GLUT,0.9328358208955224,3,"{""GLUT"": 125, ""GABA"": 8, ""ACH"": 1}"
MTe50,54,-0.0,1.151709943193809,0.16770837122123777,-6.86733724027702,1.0,1.0,ACH,1.0,1,"{""ACH"": 54}"
