cell_type,n_neurons,entropy,dominant_nt,dominant_frac,p_ACH,p_GABA,p_GLUT,p_DA,p_SER,p_OCT,p_fast_transmitters,is_seed,already_name_matched,literature_confirmed,entropy_z,js_histamine_blindspot,js_ORN_SER_confusion,js_Dm_GLUT_confusion,best_pattern_heuristic,best_js_heuristic,pattern_threshold_heuristic,in_neighborhood_heuristic,best_pattern_calibrated,best_js_calibrated,best_p_calibrated,best_q_calibrated,significant,q_Dm_GLUT_confusion,q_ORN_SER_confusion,q_histamine_blindspot,p_Dm_GLUT_confusion,p_ORN_SER_confusion,p_histamine_blindspot,matched_patterns,entropy_p_value,entropy_z_reconstructed,entropy_q_value,entropy_channel_significant,best_pattern,best_js,in_neighborhood,is_novel_candidate,gt_verified_nt,gt_agrees_with_pattern
ER5,21,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-3.875819508326052,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-3.9616743403484036,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
LPi02,74,0.5713549744279549,GLUT,0.8648648648648649,0.0,0.13513513513513514,0.8648648648648649,0.0,0.0,0.0,1.0,False,False,False,-3.912416589338461,0.18203233915002953,0.9170072056869327,0.17673464221578233,Dm_GLUT_confusion,0.17673464221578233,0.12,False,Dm_GLUT_confusion,0.17673464221578233,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.990417619149629,0.4520562064842776,,0.99990000499975,-3.9041132795566993,1.0,False,Dm_GLUT_confusion,0.17673464221578233,False,False,GLUT,True
LCe01a,21,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.030868720928594,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-3.9616743403484036,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
LT51,22,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.073206395133766,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.050853439216072,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
LMt4,39,0.2918182565988858,GLUT,0.9487179487179488,0.0,0.05128205128205128,0.9487179487179487,0.0,0.0,0.0,1.0,False,False,False,-4.077370937503869,0.2594632702092464,0.9466428666647588,0.2779516656034361,histamine_blindspot,0.2594632702092464,0.24906688471870347,False,Dm_GLUT_confusion,0.2779516656034361,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9924345740360158,0.4520562064842776,,0.9998000099995,-4.130746496420863,1.0,False,Dm_GLUT_confusion,0.2779516656034361,False,False,,
Sm31,23,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.093075679546836,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.187788800863884,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
ER3a_a,23,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.097165622431106,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.187788800863884,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
Li07,22,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.101546698305984,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.050853439216072,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
ER3w,25,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.16281590830558,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.348607246154027,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
s-CPDN3E,24,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.241495069207342,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.2781869761250695,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
s-CPDN3B,25,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.25506906073422,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.348607246154027,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
PS008,24,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.313221556793708,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.2781869761250695,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
Li04,26,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.316086482072031,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.464614471036916,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
ER4d,24,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.343894677342366,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.2781869761250695,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
LPi11,35,0.1871762568732081,GABA,0.9714285714285714,0.0,0.9714285714285714,0.02857142857142857,0.0,0.0,0.0,1.0,False,False,False,-4.346843838329344,0.3357644712388256,0.8441308688326172,0.028683224076897676,Dm_GLUT_confusion,0.028683224076897676,0.12,True,Dm_GLUT_confusion,0.028683224076897676,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.9347416473634489,0.44686246085331227,,1.0,-4.425836576166417,1.0,False,Dm_GLUT_confusion,0.028683224076897676,False,False,GLUT,True
LPi10,37,0.3033748360864139,GLUT,0.945945945945946,0.0,0.05405405405405406,0.9459459459459459,0.0,0.0,0.0,1.0,False,False,False,-4.379784667241475,0.2559786856019491,0.9452026139482512,0.2736286835641615,histamine_blindspot,0.2559786856019491,0.24906688471870347,False,Dm_GLUT_confusion,0.2736286835641615,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9924345740360158,0.4520562064842776,,0.999950002499875,-3.9822454192026493,1.0,False,Dm_GLUT_confusion,0.2736286835641615,False,False,GLUT,True
Sm30,26,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.390704748314269,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.464614471036916,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
Li14,26,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.416662608182794,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.464614471036916,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
CB2517,26,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.571174993533389,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.464614471036916,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
LT52,29,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.688590025561743,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.7412821115626835,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
LC33,29,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.747360231256075,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.7412821115626835,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
PVLP004,29,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.766069817513992,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.7412821115626835,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
ER1,27,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.86726034208066,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-4.586212281372783,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
Li15,32,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.923524036736308,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.077434612761511,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
Li18,32,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-4.9680745803283815,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.077434612761511,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
PVLP008,29,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-4.995765546600548,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-4.7412821115626835,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,GLUT,True
Pm11,33,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.0435023543610455,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.124504086139064,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
s-CPDN3C,32,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-5.055233859377541,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-5.077434612761511,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
LMt3,33,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-5.146024990868468,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-5.124504086139064,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
Mi2,563,0.8991204715122233,GLUT,0.7229129662522202,0.007104795737122558,0.2699822380106572,0.7229129662522202,0.0,0.0,0.0,1.0,False,False,False,-5.174136264298235,0.1008573811834027,0.8660300735035104,0.08319878864344256,Dm_GLUT_confusion,0.08319878864344256,0.12,True,Dm_GLUT_confusion,0.08319878864344256,0.12712396375810397,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.12712396375810397,0.9883856535862543,0.2111901896784225,,1.0,-5.136844057152525,1.0,False,Dm_GLUT_confusion,0.08319878864344256,False,False,,
LC20b,45,0.1537421803287618,GLUT,0.9777777777777776,0.022222222222222223,0.0,0.9777777777777777,0.0,0.0,0.0,1.0,False,False,False,-5.183533817302459,0.3184495225283417,0.9346054283747671,0.40008802139965327,histamine_blindspot,0.3184495225283417,0.24906688471870347,False,Dm_GLUT_confusion,0.40008802139965327,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9999999030490874,0.4520562064842776,,1.0,-5.222187842319281,1.0,False,Dm_GLUT_confusion,0.40008802139965327,False,False,GLUT,True
LCe03,37,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-5.262041603250098,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-5.477601290486557,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
s-CPDN3A,35,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-5.279089146998346,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-5.3241492490864,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
Sm13,39,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.319648343001836,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.595057927534231,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
s-CPDN3D,37,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-5.33273337595288,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-5.477601290486557,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
Li16,36,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.336112569407034,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.368272383173488,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
LMa2,37,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.359582829521531,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.477601290486557,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
ER2,41,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.558492542550893,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.708589177090698,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
LCe01b,38,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-5.59469782142292,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-5.509604680679434,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,,
Dm6,48,0.1460942501201363,GABA,0.9791666666666666,0.0,0.9791666666666666,0.020833333333333332,0.0,0.0,0.0,1.0,False,True,False,-5.602293382437976,0.3503082429107607,0.8438216358984187,0.03551593777586393,Dm_GLUT_confusion,0.03551593777586393,0.12,True,Dm_GLUT_confusion,0.03551593777586393,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.9326627911328721,0.44686246085331227,,1.0,-5.420781476857897,1.0,False,Dm_GLUT_confusion,0.03551593777586393,False,False,,
Dm8a,268,0.728591328781697,GLUT,0.8097014925373134,0.0,0.1865671641791045,0.8097014925373134,0.0,0.0,0.0037313432835820895,0.9962686567164178,False,False,False,-5.616616415138043,0.1464683837502252,0.9059286785176532,0.13457965099624308,Dm_GLUT_confusion,0.13457965099624308,0.12,False,Dm_GLUT_confusion,0.13457965099624308,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.989240301721061,0.45721733843542545,,1.0,-5.585143722735171,1.0,False,Dm_GLUT_confusion,0.13457965099624308,False,False,,
Sm18,39,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.62989621655529,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.595057927534231,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
Delta7,40,-0.0,GLUT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,-5.630355877497906,0.3598636401235531,0.9999999999971146,0.394627666205389,histamine_blindspot,0.3598636401235531,0.24906688471870347,False,Dm_GLUT_confusion,0.394627666205389,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9741381614291854,0.4520562064842776,,1.0,-5.715940655721962,1.0,False,Dm_GLUT_confusion,0.394627666205389,False,False,"GLUT,SER",True
Pm07,41,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.725153883163788,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.708589177090698,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
cLP03,39,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.751045263039174,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.595057927534231,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
Li08,44,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.848230639358311,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-5.985751315261446,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,,
TmY14,262,0.679249080722335,GLUT,0.8320610687022901,0.003816793893129771,0.16412213740458015,0.8320610687022901,0.0,0.0,0.0,1.0,False,False,False,-5.948379734154544,0.15234064534398578,0.8943600339800757,0.15221089178023645,Dm_GLUT_confusion,0.15221089178023645,0.12,False,Dm_GLUT_confusion,0.15221089178023645,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9900385838261416,0.4520562064842776,,1.0,-6.209166549550446,1.0,False,Dm_GLUT_confusion,0.15221089178023645,False,False,,
